,user,item,rating
31295,7688,15,4
31296,7688,2726,4
31297,7688,2184,4
31298,7688,317,3
31299,7688,130,3
31300,7688,105,4
31301,7688,61,3
31302,7688,1236,4
31303,7688,455,4
31304,7688,2335,5
31305,7688,81,3
31306,7688,192,5
31307,7688,726,1
31308,7688,21,3
31309,7688,121,4
31310,7689,29,4
31311,7689,3,4
31312,7689,325,3
31313,7689,87,5
31314,7689,24,4
31315,7689,19,4
31316,7689,395,5
31317,7689,4,5
31318,7689,67,3
31319,7689,1240,4
31320,7689,177,5
31321,7689,135,5
31322,7689,886,4
31323,7689,1,5
31324,7689,532,3
31325,7689,151,4
31326,7689,9,4
31327,7689,35,4
31328,7689,269,5
31329,7689,146,5
31330,7692,1236,5
31331,7692,763,5
31332,7692,1,4
31333,7692,193,5
31334,7692,16,4
31335,7692,3,5
31336,7692,1508,3
31337,7692,10,4
31338,7692,52,4
31339,7692,767,4
31340,7692,8,4
31341,7692,41,4
31342,7692,1943,4
31343,7692,13,4
31344,7692,132,5
31345,7692,31,4
31346,7692,1206,5
31347,7692,877,3
31348,7692,38,5
31349,7692,1059,4
31350,7692,39,4
31351,7692,46,5
31352,7692,1096,4
31353,7692,6,5
31354,7692,822,5
31355,7692,1113,3
31356,7692,20,5
31357,7692,18,4
31358,7700,1252,2
31359,7700,45,4
31360,7700,140,4
31361,7700,23,4
31362,7700,91,4
31363,7700,782,3
31364,7700,68,3
31365,7700,240,4
31366,7700,310,4
31367,7700,709,3
31368,7700,121,3
31369,7700,56,3
31370,7700,9,4
31371,7700,35,4
31372,7700,131,4
31373,7700,912,4
31374,7700,623,4
31375,7700,570,3
31376,7700,15,4
31377,7700,104,3
31378,7700,161,3
31379,7700,1062,3
31380,7700,1659,4
31381,7700,5,4
31382,7700,2,4
31383,7700,921,4
31384,7703,190,4
31385,7703,2297,3
31386,7703,1206,5
31387,7703,103,5
31388,7703,74,5
31389,7703,1,4
31390,7703,1773,5
31391,7703,80,5
31392,7703,439,3
31393,7703,21,3
31394,7703,961,3
31395,7703,26,5
31396,7703,756,3
31397,7703,128,4
31398,7703,61,4
31399,7703,4,5
31400,7703,95,3
31401,7703,1597,4
31402,7703,2135,3
31403,7703,1451,4
31404,7703,172,4
31405,7703,141,5
31406,7703,151,5
31407,7703,72,4
31408,7703,60,5
31409,7703,289,3
31410,7703,483,5
31411,7703,721,4
31412,7703,1484,4
31413,7703,25,5
31414,7703,77,5
31415,7703,10,3
31416,7703,2093,4
31417,7703,362,5
31418,7703,117,4
31419,7703,552,3
31420,7703,284,4
31421,7703,6,5
31422,7703,1264,4
31423,7703,1755,5
31424,7716,51,5
31425,7716,29,4
31426,7716,2138,3
31427,7716,9,4
31428,7716,10,3
31429,7716,115,5
31430,7716,88,5
31431,7716,65,4
31432,7716,1631,5
31433,7716,48,5
31434,7716,91,3
31435,7716,20,5
31436,7716,81,5
31437,7716,363,3
31438,7716,15,5
31439,7716,36,4
31440,7716,1695,5
31441,7726,551,4
31442,7726,75,4
31443,7726,65,3
31444,7726,568,2
31445,7726,48,3
31446,7726,141,3
31447,7726,50,3
31448,7726,444,3
31449,7726,23,4
31450,7726,1383,5
31451,7726,1237,5
31452,7726,22,5
31453,7726,115,4
31454,7726,629,5
31455,7726,123,2
31456,7726,1611,5
31457,7726,5,4
31458,7726,821,4
31459,7726,1790,5
31460,7726,1282,1
31461,7726,73,3
31462,7726,2028,3
31463,7729,73,5
31464,7729,880,4
31465,7729,49,5
31466,7729,157,5
31467,7729,27,3
31468,7729,6,5
31469,7729,542,4
31470,7729,465,4
31471,7729,80,5
31472,7729,17,3
31473,7729,117,4
31474,7729,243,4
31475,7729,190,4
31476,7729,383,5
31477,7729,326,4
31478,7729,45,4
31479,7729,793,5
31480,7729,445,4
31481,7729,174,5
31482,7735,212,5
31483,7735,253,3
31484,7735,3,4
31485,7735,97,3
31486,7735,2,3
31487,7735,173,3
31488,7735,2408,4
31489,7735,1974,3
31490,7735,1075,4
31491,7735,2560,3
31492,7735,29,4
31493,7735,655,4
31494,7735,663,4
31495,7735,141,4
31496,7735,837,3
31497,7735,498,4
31498,7735,374,3
31499,7735,828,3
31500,7735,1678,3
31501,7735,25,4
31502,7735,762,3
31503,7735,2056,4
31504,7735,22,3
31505,7735,165,5
31506,7735,295,3
31507,7735,624,3
31508,7735,9,5
31509,7735,5,4
31510,7735,967,5
31511,7735,1763,4
31512,7735,970,3
31513,7735,949,4
31514,7735,575,4
31515,7735,86,4
31516,7741,3,4
31517,7741,39,5
31518,7741,1865,4
31519,7741,31,5
31520,7741,41,5
31521,7741,1278,4
31522,7741,426,3
31523,7741,40,5
31524,7741,330,5
31525,7741,729,4
31526,7741,55,5
31527,7741,1639,4
31528,7741,68,4
31529,7741,870,4
31530,7741,493,4
31531,7741,513,4
31532,7741,58,5
31533,7741,1636,4
31534,7751,54,4
31535,7751,105,3
31536,7751,273,4
31537,7751,2320,4
31538,7751,63,5
31539,7751,1324,4
31540,7751,11,4
31541,7751,359,4
31542,7751,498,3
31543,7751,431,5
31544,7751,192,4
31545,7751,1270,5
31546,7751,155,4
31547,7751,477,5
31548,7751,865,4
31549,7751,550,2
31550,7751,1088,4
31551,7751,1117,5
31552,7751,286,4
31553,7751,137,3
31554,7751,92,5
31555,7759,1010,5
31556,7759,738,5
31557,7759,1248,5
31558,7759,33,5
31559,7759,68,4
31560,7759,311,3
31561,7759,1342,5
31562,7759,715,5
31563,7759,94,5
31564,7759,483,5
31565,7759,1198,4
31566,7759,2238,5
31567,7759,99,5
31568,7759,1927,5
31569,7759,1582,5
31570,7759,2163,5
31571,7759,2102,5
31572,7759,34,5
31573,7759,1018,5
31574,7759,2543,5
31575,7764,4,4
31576,7764,16,4
31577,7764,74,3
31578,7764,8,3
31579,7764,128,5
31580,7764,671,4
31581,7764,5,3
31582,7764,3,5
31583,7764,2578,5
31584,7764,356,4
31585,7764,52,3
31586,7764,620,5
31587,7764,143,4
31588,7764,1,5
31589,7764,1705,4
31590,7764,13,4
31591,7774,2700,4
31592,7774,380,4
31593,7774,491,4
31594,7774,121,5
31595,7774,6,5
31596,7774,718,4
31597,7774,45,5
31598,7774,1881,5
31599,7774,503,4
31600,7774,106,5
31601,7774,1811,3
31602,7774,332,4
31603,7774,539,5
31604,7774,1205,3
31605,7774,820,5
31606,7774,446,4
31607,7774,2245,3
31608,7774,448,3
31609,7774,1021,4
31610,7774,892,3
31611,7774,924,4
31612,7778,106,4
31613,7778,1986,4
31614,7778,2316,4
31615,7778,865,1
31616,7778,36,4
31617,7778,788,3
31618,7778,3,3
31619,7778,1675,4
31620,7778,555,5
31621,7778,2418,4
31622,7778,676,3
31623,7778,2271,3
31624,7778,1094,3
31625,7778,1640,3
31626,7778,2024,4
31627,7778,2512,3
31628,7778,773,4
31629,7778,26,4
31630,7778,6,3
31631,7778,18,4
31632,7778,2012,3
31633,7778,1524,4
31634,7778,1287,4
31635,7778,2066,3
31636,7778,1378,4
31637,7778,680,4
31638,7778,2266,5
31639,7786,207,4
31640,7786,21,3
31641,7786,12,3
31642,7786,447,4
31643,7786,85,3
31644,7786,61,5
31645,7786,2324,3
31646,7786,189,5
31647,7786,702,4
31648,7786,273,4
31649,7786,29,4
31650,7786,60,4
31651,7786,107,4
31652,7786,4,5
31653,7786,817,4
31654,7786,70,3
31655,7786,298,3
31656,7786,26,4
31657,7786,74,5
31658,7786,202,4
31659,7786,228,5
31660,7786,1148,3
31661,7786,169,3
31662,7786,154,4
31663,7786,833,4
31664,7788,389,5
31665,7788,1839,2
31666,7788,860,5
31667,7788,2307,2
31668,7788,906,5
31669,7788,530,2
31670,7788,1781,3
31671,7788,294,2
31672,7788,59,3
31673,7788,768,5
31674,7788,792,5
31675,7788,91,2
31676,7788,1023,3
31677,7788,23,3
31678,7788,1878,3
31679,7788,273,4
31680,7788,1571,3
31681,7788,326,5
31682,7788,95,5
31683,7788,51,3
31684,7788,621,5
31685,7788,1447,5
31686,7790,1579,3
31687,7790,123,2
31688,7790,54,4
31689,7790,488,4
31690,7790,422,2
31691,7790,1843,5
31692,7790,8,5
31693,7790,620,4
31694,7790,366,5
31695,7790,1772,5
31696,7790,742,1
31697,7790,355,3
31698,7790,328,2
31699,7790,785,4
31700,7790,59,1
31701,7790,86,1
31702,7790,37,4
31703,7790,63,5
31704,7790,823,4
31705,7790,3,3
31706,7790,719,1
31707,7790,18,4
31708,7790,1084,3
31709,7790,570,4
31710,7790,15,5
31711,7790,814,4
31712,7790,974,5
31713,7790,1282,1
31714,7790,1301,5
31715,7790,2574,5
31716,7790,568,1
31717,7793,44,5
31718,7793,998,4
31719,7793,254,5
31720,7793,1297,5
31721,7793,139,5
31722,7793,610,4
31723,7793,278,5
31724,7793,238,4
31725,7793,146,5
31726,7793,2351,3
31727,7793,395,5
31728,7793,1842,4
31729,7793,2024,3
31730,7793,67,5
31731,7793,788,4
31732,7793,16,4
31733,7793,52,4
31734,7793,525,4
31735,7793,8,5
31736,7793,597,5
31737,7812,1791,4
31738,7812,2,5
31739,7812,653,5
31740,7812,13,3
31741,7812,1644,5
31742,7812,281,3
31743,7812,98,4
31744,7812,1,2
31745,7812,12,3
31746,7812,42,3
31747,7812,33,4
31748,7812,187,3
31749,7812,147,5
31750,7812,71,3
31751,7812,5,3
31752,7812,246,2
31753,7812,9,5
31754,7812,128,4
31755,7812,17,3
31756,7812,110,4
31757,7812,100,4
31758,7815,318,4
31759,7815,1995,4
31760,7815,335,5
31761,7815,146,5
31762,7815,1081,4
31763,7815,563,5
31764,7815,1243,5
31765,7815,630,4
31766,7815,269,5
31767,7815,280,5
31768,7815,843,4
31769,7815,1795,5
31770,7815,606,4
31771,7815,896,5
31772,7815,261,5
31773,7815,733,5
31774,7815,1200,5
31775,7815,441,4
31776,7815,474,4
31777,7815,171,5
31778,7815,347,5
31779,7815,1101,1
31780,7815,937,3
31781,7815,139,3
31782,7815,554,3
31783,7815,878,3
31784,7815,231,5
31785,7815,1006,5
31786,7815,747,5
31787,7815,415,3
31788,7815,2345,4
31789,7815,1074,4
31790,7815,1042,4
31791,7815,853,5
31792,7818,111,5
31793,7818,276,4
31794,7818,207,4
31795,7818,92,5
31796,7818,479,5
31797,7818,2281,5
31798,7818,63,5
31799,7818,253,3
31800,7818,227,4
31801,7818,244,5
31802,7818,1461,5
31803,7818,2321,5
31804,7818,2248,5
31805,7818,11,4
31806,7818,1065,5
31807,7818,1401,5
31808,7818,114,4
31809,7818,394,4
31810,7818,37,5
31811,7818,7,5
31812,7818,122,5
31813,7818,1019,4
31814,7818,30,5
31815,7818,56,4
31816,7818,481,4
31817,7818,16,4
31818,7818,909,3
31819,7828,1427,4
31820,7828,1550,5
31821,7828,7,4
31822,7828,800,5
31823,7828,1383,4
31824,7828,2090,4
31825,7828,61,3
31826,7828,286,4
31827,7828,340,4
31828,7828,924,4
31829,7828,15,4
31830,7828,1334,5
31831,7828,1021,3
31832,7828,159,5
31833,7828,321,4
31834,7828,1063,4
31835,7828,107,4
31836,7828,117,5
31837,7828,534,5
31838,7828,510,5
31839,7828,1000,4
31840,7828,367,3
31841,7828,550,3
31842,7828,166,4
31843,7828,985,4
31844,7828,500,5
31845,7828,120,5
31846,7828,2236,2
31847,7828,287,4
31848,7828,1866,5
31849,7828,75,4
31850,7828,701,4
31851,7831,55,4
31852,7831,227,4
31853,7831,177,5
31854,7831,49,4
31855,7831,281,3
31856,7831,16,3
31857,7831,350,4
31858,7831,400,3
31859,7831,39,3
31860,7831,327,5
31861,7831,3,3
31862,7831,550,1
31863,7831,721,4
31864,7831,199,4
31865,7831,25,5
31866,7831,453,3
31867,7831,477,4
31868,7831,164,5
31869,7831,41,3
31870,7831,143,2
31871,7831,1251,4
31872,7831,320,3
31873,7831,422,3
31874,7831,1568,4
31875,7831,163,5
31876,7831,111,2
31877,7831,2381,4
31878,7831,58,3
31879,7831,31,4
31880,7831,24,3
31881,7831,1744,3
31882,7831,40,4
31883,7831,74,4
31884,7831,384,5
31885,7835,145,5
31886,7835,1730,5
31887,7835,86,5
31888,7835,136,5
31889,7835,780,5
31890,7835,47,5
31891,7835,1038,5
31892,7835,493,5
31893,7835,500,5
31894,7835,120,5
31895,7835,28,4
31896,7835,551,5
31897,7835,1865,5
31898,7835,489,5
31899,7835,729,5
31900,7835,1639,5
31901,7835,50,5
31902,7835,126,5
31903,7835,870,5
31904,7835,1803,5
31905,7835,1548,5
31906,7835,626,5
31907,7835,91,5
31908,7835,420,5
31909,7841,823,5
31910,7841,104,4
31911,7841,382,4
31912,7841,889,3
31913,7841,184,4
31914,7841,6,3
31915,7841,1082,4
31916,7841,2,4
31917,7841,35,3
31918,7841,25,4
31919,7841,240,3
31920,7841,217,5
31921,7841,306,4
31922,7841,108,4
31923,7841,144,3
31924,7841,310,3
31925,7841,612,4
31926,7841,373,4
31927,7841,885,5
31928,7841,5,3
31929,7841,168,4
31930,7841,56,4
31931,7841,366,4
31932,7841,9,4
31933,7841,149,4
31934,7841,2016,4
31935,7842,220,4
31936,7842,621,4
31937,7842,1935,5
31938,7842,158,5
31939,7842,326,4
31940,7842,947,3
31941,7842,1249,3
31942,7842,1566,4
31943,7842,113,4
31944,7842,506,4
31945,7842,107,4
31946,7842,191,4
31947,7842,88,3
31948,7842,1499,4
31949,7842,2699,2
31950,7842,1950,3
31951,7842,2431,5
31952,7842,1547,3
31953,7842,166,3
31954,7842,377,5
31955,7842,680,4
31956,7842,15,4
31957,7842,515,4
31958,7842,95,4
31959,7842,101,4
31960,7842,893,4
31961,7842,78,3
31962,7842,289,3
31963,7842,1349,3
31964,7847,1834,4
31965,7847,351,4
31966,7847,69,5
31967,7847,86,3
31968,7847,82,5
31969,7847,89,1
31970,7847,212,5
31971,7847,692,4
31972,7847,26,4
31973,7847,1285,4
31974,7847,170,5
31975,7847,804,5
31976,7847,1610,4
31977,7847,204,2
31978,7847,1246,5
31979,7847,1687,2
31980,7847,489,3
31981,7847,886,4
31982,7847,71,3
31983,7847,2186,4
31984,7852,142,4
31985,7852,10,3
31986,7852,2530,5
31987,7852,1484,5
31988,7852,100,3
31989,7852,1035,4
31990,7852,4,5
31991,7852,504,4
31992,7852,1219,5
31993,7852,1485,5
31994,7852,48,5
31995,7852,169,4
31996,7852,959,3
31997,7852,1268,3
31998,7852,1340,4
31999,7853,160,4
32000,7853,2158,5
32001,7853,1019,5
32002,7853,431,5
32003,7853,1304,5
32004,7853,104,5
32005,7853,446,5
32006,7853,132,5
32007,7853,231,5
32008,7853,470,5
32009,7853,1037,5
32010,7853,6,5
32011,7853,2345,4
32012,7853,1390,4
32013,7853,566,5
32014,7853,209,4
32015,7853,881,5
32016,7853,472,4
32017,7853,392,5
32018,7853,9,5
32019,7853,763,5
32020,7857,377,4
32021,7857,1915,4
32022,7857,1241,5
32023,7857,13,4
32024,7857,2288,3
32025,7857,587,4
32026,7857,470,3
32027,7857,2,3
32028,7857,961,3
32029,7857,77,5
32030,7857,191,5
32031,7857,331,4
32032,7857,166,4
32033,7857,367,5
32034,7857,381,4
32035,7857,175,5
32036,7857,402,5
32037,7857,30,3
32038,7857,148,5
32039,7857,289,4
32040,7857,70,4
32041,7857,1886,4
32042,7857,2375,5
32043,7857,36,5
32044,7857,161,4
32045,7857,38,4
32046,7857,429,3
32047,7857,286,5
32048,7857,256,5
32049,7857,406,5
32050,7864,778,4
32051,7864,415,5
32052,7864,554,5
32053,7864,153,5
32054,7864,1054,5
32055,7864,299,4
32056,7864,353,5
32057,7864,1754,5
32058,7864,557,5
32059,7864,1,5
32060,7864,973,5
32061,7864,347,5
32062,7864,2579,5
32063,7864,994,5
32064,7864,350,5
32065,7864,269,5
32066,7864,509,5
32067,7864,474,5
32068,7864,256,5
32069,7864,80,4
32070,7864,1821,5
32071,7864,2021,5
32072,7864,2026,5
32073,7864,1992,5
32074,7864,612,5
32075,7864,224,5
32076,7864,786,5
32077,7864,1006,5
32078,7864,6,5
32079,7864,165,5
32080,7864,443,4
32081,7864,1071,5
32082,7864,896,5
32083,7864,332,5
32084,7864,653,5
32085,7864,38,5
32086,7864,2629,5
32087,7864,254,5
32088,7864,1645,5
32089,7864,335,5
32090,7866,256,5
32091,7866,1054,5
32092,7866,509,5
32093,7866,98,4
32094,7866,45,5
32095,7866,41,5
32096,7866,238,4
32097,7866,152,3
32098,7866,31,4
32099,7866,1555,5
32100,7866,1220,5
32101,7866,973,4
32102,7866,80,4
32103,7866,209,4
32104,7866,794,4
32105,7866,472,4
32106,7866,39,5
32107,7866,13,3
32108,7866,40,4
32109,7866,57,4
32110,7866,621,5
32111,7866,348,4
32112,7866,3,5
32113,7866,1464,5
32114,7866,357,4
32115,7866,87,5
32116,7866,123,4
32117,7866,332,4
32118,7877,389,4
32119,7877,661,4
32120,7877,57,3
32121,7877,45,4
32122,7877,79,4
32123,7877,1007,4
32124,7877,452,3
32125,7877,465,4
32126,7877,13,3
32127,7877,877,3
32128,7877,10,4
32129,7877,16,4
32130,7877,122,4
32131,7877,246,3
32132,7877,1,5
32133,7877,95,4
32134,7877,328,3
32135,7877,1001,4
32136,7877,22,5
32137,7877,12,3
32138,7877,11,3
32139,7877,19,4
32140,7877,89,4
32141,7877,2,5
32142,7890,230,4
32143,7890,656,4
32144,7890,666,3
32145,7890,28,4
32146,7890,90,4
32147,7890,1395,3
32148,7890,1,3
32149,7890,142,4
32150,7890,657,3
32151,7890,1461,5
32152,7890,555,4
32153,7890,35,4
32154,7890,131,4
32155,7890,108,4
32156,7890,209,4
32157,7893,1791,5
32158,7893,255,5
32159,7893,749,5
32160,7893,1016,5
32161,7893,1657,4
32162,7893,68,5
32163,7893,7,5
32164,7893,96,5
32165,7893,196,5
32166,7893,1080,4
32167,7893,602,5
32168,7893,191,5
32169,7893,160,5
32170,7893,1391,5
32171,7893,2063,4
32172,7893,451,5
32173,7893,1048,5
32174,7893,973,4
32175,7893,2262,5
32176,7893,152,5
32177,7893,206,5
32178,7893,3,5
32179,7893,258,4
32180,7893,18,5
32181,7893,1878,5
32182,7893,913,5
32183,7893,621,5
32184,7893,12,4
32185,7893,1,4
32186,7893,332,3
32187,7893,1350,4
32188,7894,221,4
32189,7894,2641,4
32190,7894,1027,3
32191,7894,251,5
32192,7894,843,5
32193,7894,194,5
32194,7894,407,5
32195,7894,157,5
32196,7894,113,4
32197,7894,503,4
32198,7894,1449,5
32199,7894,1822,4
32200,7894,427,5
32201,7894,753,5
32202,7894,78,5
32203,7894,935,3
32204,7894,861,5
32205,7896,54,5
32206,7896,2365,4
32207,7896,452,4
32208,7896,18,4
32209,7896,222,5
32210,7896,122,4
32211,7896,111,5
32212,7896,9,4
32213,7896,84,5
32214,7896,271,5
32215,7896,1373,4
32216,7896,35,4
32217,7896,5,4
32218,7896,402,5
32219,7896,468,3
32220,7896,695,5
32221,7896,253,4
32222,7896,1299,5
32223,7896,899,4
32224,7896,640,3
32225,7896,332,4
32226,7896,1573,4
32227,7896,3,4
32228,7900,2170,3
32229,7900,405,3
32230,7900,236,5
32231,7900,47,4
32232,7900,97,4
32233,7900,893,4
32234,7900,10,4
32235,7900,246,3
32236,7900,15,4
32237,7900,145,3
32238,7900,136,4
32239,7900,1308,4
32240,7900,3,5
32241,7900,1507,5
32242,7900,11,4
32243,7900,82,3
32244,7901,896,5
32245,7901,1392,4
32246,7901,554,3
32247,7901,158,3
32248,7901,3,3
32249,7901,1026,5
32250,7901,144,4
32251,7901,261,4
32252,7901,78,3
32253,7901,254,4
32254,7901,54,3
32255,7901,2169,4
32256,7901,1153,3
32257,7901,1777,4
32258,7901,274,5
32259,7901,788,4
32260,7901,630,3
32261,7904,58,5
32262,7904,1339,4
32263,7904,55,5
32264,7904,143,5
32265,7904,39,5
32266,7904,1972,4
32267,7904,1536,5
32268,7904,76,5
32269,7904,845,5
32270,7904,124,2
32271,7904,128,3
32272,7904,41,5
32273,7904,2441,4
32274,7904,40,5
32275,7904,3,5
32276,7904,31,5
32277,7907,1365,4
32278,7907,992,4
32279,7907,1211,4
32280,7907,1456,4
32281,7907,15,4
32282,7907,460,4
32283,7907,1287,4
32284,7907,524,4
32285,7907,2292,5
32286,7907,875,4
32287,7907,610,4
32288,7907,250,5
32289,7907,1730,5
32290,7907,8,5
32291,7907,195,5
32292,7907,481,4
32293,7907,425,4
32294,7907,192,4
32295,7907,1881,4
32296,7909,897,4
32297,7909,1333,4
32298,7909,20,4
32299,7909,23,3
32300,7909,100,3
32301,7909,22,3
32302,7909,53,3
32303,7909,260,4
32304,7909,83,4
32305,7909,577,4
32306,7909,458,4
32307,7909,146,4
32308,7909,613,4
32309,7909,5,3
32310,7909,48,5
32311,7909,1676,5
32312,7909,1451,4
32313,7909,940,3
32314,7909,438,4
32315,7909,1632,3
32316,7909,707,4
32317,7909,8,4
32318,7909,2371,4
32319,7909,66,3
32320,7909,33,5
32321,7909,832,3
32322,7910,167,4
32323,7910,19,4
32324,7910,1242,3
32325,7910,74,4
32326,7910,250,4
32327,7910,4,4
32328,7910,711,4
32329,7910,61,5
32330,7910,446,5
32331,7910,566,5
32332,7910,182,4
32333,7910,24,3
32334,7910,402,4
32335,7910,6,4
32336,7910,137,3
32337,7910,7,3
32338,7910,54,3
32339,7911,2629,5
32340,7911,95,5
32341,7911,984,5
32342,7911,554,4
32343,7911,1067,5
32344,7911,139,4
32345,7911,228,5
32346,7911,254,4
32347,7911,45,5
32348,7911,802,5
32349,7911,900,5
32350,7911,1551,5
32351,7911,33,5
32352,7911,1620,5
32353,7911,234,5
32354,7911,347,4
32355,7911,6,4
32356,7911,115,5
32357,7911,621,5
32358,7911,302,4
32359,7911,631,5
32360,7911,220,5
32361,7911,83,5
32362,7911,301,5
32363,7932,2070,4
32364,7932,2262,4
32365,7932,154,5
32366,7932,26,4
32367,7932,723,3
32368,7932,107,5
32369,7932,88,5
32370,7932,343,4
32371,7932,82,3
32372,7932,1707,5
32373,7932,1814,5
32374,7932,2339,5
32375,7932,1087,4
32376,7932,740,4
32377,7932,218,3
32378,7932,667,5
32379,7932,1419,5
32380,7932,85,5
32381,7932,282,4
32382,7932,1477,4
32383,7932,1159,4
32384,7932,302,5
32385,7932,547,4
32386,7932,18,4
32387,7932,2207,3
32388,7932,503,4
32389,7932,1867,4
32390,7932,972,3
32391,7932,1370,4
32392,7932,21,3
32393,7932,2,5
32394,7932,51,4
32395,7934,1,4
32396,7934,1057,3
32397,7934,140,4
32398,7934,649,4
32399,7934,2,3
32400,7934,194,5
32401,7934,16,5
32402,7934,438,5
32403,7934,245,3
32404,7934,70,4
32405,7934,209,5
32406,7934,44,5
32407,7934,52,5
32408,7934,78,5
32409,7934,125,5
32410,7934,1555,5
32411,7934,921,4
32412,7934,524,3
32413,7934,374,4
32414,7934,266,4
32415,7934,781,5
32416,7934,7,5
32417,7934,1021,4
32418,7934,1467,4
32419,7934,24,4
32420,7934,574,5
32421,7934,785,3
32422,7934,829,4
32423,7934,172,5
32424,7949,448,5
32425,7949,30,3
32426,7949,2,3
32427,7949,1648,4
32428,7949,1340,5
32429,7949,178,5
32430,7949,10,5
32431,7949,44,4
32432,7949,59,3
32433,7949,657,3
32434,7949,117,3
32435,7949,48,5
32436,7949,26,4
32437,7949,941,4
32438,7949,119,5
32439,7949,259,3
32440,7949,160,3
32441,7949,143,4
32442,7949,425,4
32443,7949,286,4
32444,7949,2023,3
32445,7949,3,4
32446,7949,1862,3
32447,7952,414,5
32448,7952,2066,5
32449,7952,160,5
32450,7952,59,5
32451,7952,956,5
32452,7952,63,5
32453,7952,1627,5
32454,7952,155,5
32455,7952,1751,5
32456,7952,2,5
32457,7952,259,5
32458,7952,536,5
32459,7952,1599,4
32460,7952,1135,5
32461,7952,173,5
32462,7952,822,5
32463,7952,1097,5
32464,7952,1202,5
32465,7952,584,5
32466,7956,32,4
32467,7956,372,4
32468,7956,687,5
32469,7956,979,5
32470,7956,9,5
32471,7956,929,2
32472,7956,324,5
32473,7956,258,4
32474,7956,96,4
32475,7956,2521,3
32476,7956,620,5
32477,7956,35,5
32478,7956,182,5
32479,7956,125,5
32480,7956,425,5
32481,7956,2324,2
32482,7956,1354,5
32483,7956,2426,5
32484,7956,56,5
32485,7956,138,5
32486,7956,240,4
32487,7956,149,5
32488,7957,217,3
32489,7957,29,4
32490,7957,466,5
32491,7957,673,5
32492,7957,2568,3
32493,7957,196,3
32494,7957,339,4
32495,7957,6,3
32496,7957,54,3
32497,7957,1354,3
32498,7957,46,3
32499,7957,31,4
32500,7957,112,5
32501,7957,812,4
32502,7957,19,4
32503,7957,121,3
32504,7957,580,4
32505,7957,40,4
32506,7957,276,3
32507,7957,434,4
32508,7957,41,4
32509,7957,84,3
32510,7957,68,4
32511,7957,39,4
32512,7957,61,3
32513,7957,8,4
32514,7957,471,4
32515,7957,1609,3
32516,7957,21,3
32517,7957,113,4
32518,7957,410,4
32519,7957,301,4
32520,7957,7,4
32521,7957,10,3
32522,7961,174,5
32523,7961,1678,4
32524,7961,1073,5
32525,7961,1281,4
32526,7961,816,5
32527,7961,78,4
32528,7961,396,5
32529,7961,986,4
32530,7961,1120,5
32531,7961,239,4
32532,7961,2,4
32533,7961,1895,4
32534,7961,111,4
32535,7961,80,5
32536,7961,1928,4
32537,7961,665,5
32538,7961,805,4
32539,7961,19,5
32540,7961,857,4
32541,7961,1859,4
32542,7961,2016,3
32543,7961,1858,4
32544,7966,138,5
32545,7966,1138,4
32546,7966,715,4
32547,7966,171,5
32548,7966,1301,5
32549,7966,2198,5
32550,7966,179,5
32551,7966,99,5
32552,7966,3,4
32553,7966,1315,5
32554,7966,1342,4
32555,7966,689,5
32556,7966,27,5
32557,7966,85,4
32558,7966,94,5
32559,7966,1702,5
32560,7966,34,5
32561,7966,1078,5
32562,7966,169,3
32563,7966,1,3
32564,7966,289,5
32565,7966,2504,3
32566,7966,2370,3
32567,7966,154,4
32568,7966,5,4
32569,7966,1491,5
32570,7966,738,4
32571,7966,96,5
32572,7966,262,5
32573,7966,32,5
32574,7966,1198,4
32575,7967,1080,3
32576,7967,1060,5
32577,7967,82,3
32578,7967,1116,4
32579,7967,11,4
32580,7967,3,4
32581,7967,223,4
32582,7967,104,4
32583,7967,1,3
32584,7967,1049,3
32585,7967,386,5
32586,7967,270,5
32587,7967,432,3
32588,7967,935,3
32589,7967,56,4
32590,7967,774,4
32591,7967,184,4
32592,7967,353,4
32593,7967,6,4
32594,7968,222,5
32595,7968,503,3
32596,7968,195,5
32597,7968,152,3
32598,7968,504,4
32599,7968,7,5
32600,7968,1473,3
32601,7968,15,5
32602,7968,2182,4
32603,7968,367,4
32604,7968,380,4
32605,7968,159,4
32606,7968,36,5
32607,7968,26,4
32608,7968,350,5
32609,7968,68,4
32610,7968,32,5
32611,7968,276,4
32612,7968,130,4
32613,7968,2,4
32614,7968,1309,4
32615,7968,415,5
32616,7968,847,4
32617,7968,198,2
32618,7968,3,4
32619,7968,307,5
32620,7968,110,4
32621,7968,1330,4
32622,7968,96,5
32623,7968,1524,3
32624,7968,150,3
32625,7987,275,2
32626,7987,379,3
32627,7987,1,4
32628,7987,152,4
32629,7987,2143,3
32630,7987,57,4
32631,7987,563,3
32632,7987,348,4
32633,7987,1168,5
32634,7987,840,5
32635,7987,254,5
32636,7987,1068,4
32637,7987,12,3
32638,7987,198,3
32639,7987,671,4
32640,7987,36,5
32641,7987,43,4
32642,7987,150,3
32643,7987,492,4
32644,7987,139,5
32645,7987,1572,4
32646,7987,29,4
32647,7987,171,5
32648,7987,50,5
32649,7987,576,5
32650,7987,111,4
32651,7987,13,5
32652,7990,454,4
32653,7990,157,4
32654,7990,28,4
32655,7990,187,4
32656,7990,404,4
32657,7990,793,4
32658,7990,93,4
32659,7990,232,4
32660,7990,250,4
32661,7990,37,5
32662,7990,174,4
