,user,business,rating
77358,3130,2569,4
77359,3130,7833,4
77360,3130,7749,5
77361,3130,9668,4
77362,3130,7912,4
77363,3130,8422,3
77364,3130,11130,4
77365,3131,6157,3
77366,3131,12419,4
77367,3131,12662,5
77368,3131,969,5
77369,3131,10179,4
77370,3131,1514,5
77371,3131,2804,5
77372,3131,9756,5
77373,3131,5007,4
77374,3131,7538,3
77375,3132,10101,5
77376,3132,12609,5
77377,3132,3042,4
77378,3132,3649,4
77379,3132,5152,4
77380,3132,6328,5
77381,3132,4575,5
77382,3132,12531,3
77383,3132,2364,4
77384,3132,3634,4
77385,3133,468,3
77386,3133,11704,2
77387,3133,6487,3
77388,3133,8162,3
77389,3133,8372,1
77390,3133,1930,4
77391,3133,1266,3
77392,3133,7660,5
77393,3133,1050,4
77394,3133,8617,2
77395,3134,11584,5
77396,3134,2518,4
77397,3134,3332,4
77398,3134,122,5
77399,3134,3897,3
77400,3134,5893,4
77401,3134,3708,5
77402,3134,10370,5
77403,3134,3385,5
77404,3134,508,5
77405,3135,9886,4
77406,3135,12990,5
77407,3135,5162,5
77408,3135,2628,4
77409,3135,12987,5
77410,3135,2018,3
77411,3135,1769,5
77412,3135,2463,2
77413,3135,10124,4
77414,3135,2736,3
77415,3136,7693,4
77416,3136,1167,5
77417,3136,2342,3
77418,3136,2693,4
77419,3136,6117,4
77420,3136,5149,5
77421,3136,9396,4
77422,3136,11704,3
77423,3136,1213,3
77424,3136,11010,5
77425,3137,2771,5
77426,3137,2869,3
77427,3137,1058,3
77428,3137,11709,3
77429,3137,5157,5
77430,3137,11278,4
77431,3137,3129,3
77432,3137,5634,4
77433,3137,4575,4
77434,3137,2704,4
77435,3138,7334,4
77436,3138,3292,3
77437,3138,8147,4
77438,3138,12114,4
77439,3138,6696,4
77440,3138,7608,4
77441,3138,4696,3
77442,3138,2514,5
77443,3138,8716,4
77444,3138,3501,3
77445,3139,6360,5
77446,3139,3913,5
77447,3139,12722,4
77448,3139,7862,5
77449,3139,8467,4
77450,3139,7577,5
77451,3139,5390,5
77452,3139,3823,4
77453,3139,4616,4
77454,3139,11724,4
77455,3140,5297,4
77456,3140,11488,3
77457,3140,9912,4
77458,3140,4916,3
77459,3140,1768,4
77460,3140,3385,4
77461,3140,8544,4
77462,3140,1497,5
77463,3140,2532,4
77464,3140,12679,4
77465,3141,11156,4
77466,3141,4069,4
77467,3141,11504,4
77468,3141,114,4
77469,3141,11545,5
77470,3141,7444,3
77471,3141,7267,3
77472,3141,11314,4
77473,3141,11756,5
77474,3141,7016,2
77475,3143,5659,5
77476,3143,7367,4
77477,3143,7374,4
77478,3143,6796,5
77479,3143,5956,5
77480,3143,1409,5
77481,3143,2612,4
77482,3143,8761,5
77483,3143,2245,5
77484,3143,3837,5
77485,3144,2562,2
77486,3144,1278,4
77487,3144,3901,5
77488,3144,10887,4
77489,3144,7577,5
77490,3144,5305,5
77491,3144,12740,4
77492,3144,8123,5
77493,3144,4069,3
77494,3144,8809,5
77495,3145,726,5
77496,3145,8623,4
77497,3145,1690,4
77498,3145,620,4
77499,3145,1294,5
77500,3145,5005,4
77501,3145,10189,5
77502,3145,205,4
77503,3145,12826,5
77504,3145,5303,4
77505,3146,9641,2
77506,3146,6288,3
77507,3146,2237,3
77508,3146,4541,5
77509,3146,4937,3
77510,3146,9085,3
77511,3146,12031,4
77512,3146,860,4
77513,3146,7323,3
77514,3146,2045,3
77515,3147,3784,5
77516,3147,1723,4
77517,3147,1725,5
77518,3147,5813,4
77519,3147,7463,5
77520,3147,11124,5
77521,3147,4432,5
77522,3147,10653,5
77523,3147,11842,4
77524,3147,12857,3
77525,3148,4002,4
77526,3148,9650,4
77527,3148,10362,5
77528,3148,9388,4
77529,3148,2361,4
77530,3148,11251,4
77531,3148,4962,4
77532,3148,4194,3
77533,3148,1756,4
77534,3148,4434,3
77535,3149,11103,4
77536,3149,4943,5
77537,3149,12293,3
77538,3149,1725,5
77539,3149,6530,5
77540,3149,2639,5
77541,3149,189,5
77542,3149,9743,4
77543,3149,10302,5
77544,3149,3708,4
77545,3150,1934,5
77546,3150,9614,5
77547,3150,1123,5
77548,3150,5133,5
77549,3150,5992,5
77550,3150,8523,4
77551,3150,6576,5
77552,3150,817,3
77553,3150,5976,4
77554,3150,4070,5
77555,3151,6377,4
77556,3151,1618,4
77557,3151,157,5
77558,3151,6530,3
77559,3151,5972,2
77560,3151,1408,3
77561,3151,8965,4
77562,3151,12826,5
77563,3151,1670,1
77564,3151,7976,2
77565,3152,2869,4
77566,3152,11604,4
77567,3152,11275,3
77568,3152,1759,4
77569,3152,3747,3
77570,3152,1949,3
77571,3152,12306,5
77572,3152,5818,3
77573,3152,6575,4
77574,3152,10666,4
77575,3153,8467,4
77576,3153,10530,5
77577,3153,9905,3
77578,3153,218,3
77579,3153,12596,4
77580,3153,4204,3
77581,3153,93,2
77582,3153,7121,4
77583,3153,6494,3
77584,3153,1952,4
77585,3154,7664,4
77586,3154,9256,5
77587,3154,4709,2
77588,3154,12331,4
77589,3154,10491,4
77590,3154,1939,3
77591,3154,5677,4
77592,3154,7124,4
77593,3154,6871,3
77594,3154,8803,4
77595,3155,11003,4
77596,3155,4546,4
77597,3155,6124,4
77598,3155,6738,5
77599,3155,10986,4
77600,3155,7273,4
77601,3155,10896,5
77602,3155,11618,5
77603,3155,3510,4
77604,3155,881,4
77605,3156,11089,4
77606,3156,8467,3
77607,3156,9359,5
77608,3156,7086,5
77609,3156,1696,5
77610,3156,2601,5
77611,3156,8227,4
77612,3156,8366,5
77613,3156,49,2
77614,3156,5764,5
77615,3157,1011,5
77616,3157,9437,4
77617,3157,10629,4
77618,3157,2313,5
77619,3157,6530,4
77620,3157,9359,4
77621,3157,11066,4
77622,3157,7522,3
77623,3157,817,4
77624,3157,9464,5
77625,3158,1618,5
77626,3158,11388,5
77627,3158,7803,5
77628,3158,4801,4
77629,3158,1875,4
77630,3158,714,4
77631,3158,2248,4
77632,3158,1939,4
77633,3158,10826,5
77634,3158,11313,5
77635,3159,12649,3
77636,3159,12846,5
77637,3159,8599,4
77638,3159,8176,5
77639,3159,8693,4
77640,3159,7250,5
77641,3159,8268,5
77642,3159,6780,3
77643,3159,7119,3
77644,3159,6108,5
77645,3160,5257,5
77646,3160,1504,4
77647,3160,349,3
77648,3160,3239,5
77649,3160,10403,5
77650,3160,1809,5
77651,3160,3107,5
77652,3160,3613,5
77653,3160,5722,5
77654,3160,12664,5
77655,3161,3649,4
77656,3161,721,5
77657,3161,8281,4
77658,3161,7273,4
77659,3161,12819,4
77660,3161,737,4
77661,3161,6347,3
77662,3161,7779,4
77663,3161,12710,5
77664,3161,5800,5
77665,3162,10948,3
77666,3162,2760,5
77667,3162,971,5
77668,3162,12632,5
77669,3162,2704,5
77670,3162,12419,4
77671,3162,12722,4
77672,3162,12704,4
77673,3162,10227,3
77674,3162,12614,5
77675,3163,5781,4
77676,3163,7868,3
77677,3163,4318,4
77678,3163,4147,4
77679,3163,6396,5
77680,3163,1535,5
77681,3163,2283,4
77682,3163,11614,4
77683,3163,2424,3
77684,3163,11152,5
77685,3164,5795,5
77686,3164,6039,4
77687,3164,3404,4
77688,3164,12679,5
77689,3164,8756,3
77690,3164,9110,5
77691,3164,3186,4
77692,3164,7795,3
77693,3164,11088,4
77694,3164,9580,4
77695,3165,1129,4
77696,3165,9237,3
77697,3165,8298,4
77698,3165,3486,3
77699,3165,6104,4
77700,3165,6519,4
77701,3165,10058,3
77702,3165,6660,4
77703,3165,4608,3
77704,3165,6938,3
77705,3166,1059,4
77706,3166,1670,4
77707,3166,1943,4
77708,3166,1408,3
77709,3166,901,3
77710,3166,12096,4
77711,3166,8979,3
77712,3166,10947,4
77713,3166,7497,4
77714,3166,9573,4
77715,3167,2185,4
77716,3167,5106,4
77717,3167,9614,5
77718,3167,3080,4
77719,3167,9347,4
77720,3167,9237,4
77721,3167,12425,4
77722,3167,6360,3
77723,3167,5963,4
77724,3167,10552,5
77725,3168,5333,4
77726,3168,6589,3
77727,3168,3510,4
77728,3168,5113,4
77729,3168,9462,4
77730,3168,10947,4
77731,3168,1504,4
77732,3168,4311,4
77733,3168,10640,5
77734,3168,11279,4
77735,3169,5226,5
77736,3169,10400,4
77737,3169,11604,4
77738,3169,7244,3
77739,3169,12175,3
77740,3169,9375,4
77741,3169,11838,5
77742,3169,239,4
77743,3169,9448,3
77744,3169,10666,4
77745,3170,11103,5
77746,3170,12711,5
77747,3170,5552,5
77748,3170,1737,5
77749,3170,2214,4
77750,3170,10836,5
77751,3170,10392,4
77752,3170,5629,3
77753,3170,7086,3
77754,3170,9603,5
77755,3171,9327,2
77756,3171,1322,3
77757,3171,4766,5
77758,3171,3127,1
77759,3171,2228,1
77760,3171,11152,2
77761,3171,2801,3
77762,3171,11140,1
77763,3171,4729,2
77764,3171,11743,5
77765,3172,2638,3
77766,3172,1585,5
77767,3172,12936,4
77768,3172,12689,3
77769,3172,202,3
77770,3172,6656,4
77771,3172,12203,3
77772,3172,6301,4
77773,3172,4069,4
77774,3172,10582,3
77775,3173,5106,4
77776,3173,8316,5
77777,3173,3670,5
77778,3173,2305,5
77779,3173,4943,5
77780,3173,11334,4
77781,3173,1796,3
77782,3173,2811,5
77783,3173,11947,5
77784,3173,1371,5
77785,3174,2740,4
77786,3174,64,5
77787,3174,1360,2
77788,3174,12632,3
77789,3174,12096,3
77790,3174,1748,3
77791,3174,9420,3
77792,3174,7584,4
77793,3174,10681,4
77794,3174,6696,4
77795,3175,10576,5
77796,3175,12614,4
77797,3175,2540,3
77798,3175,12401,4
77799,3175,11719,5
77800,3175,6562,3
77801,3175,2045,3
77802,3175,7545,5
77803,3175,12913,4
77804,3175,8539,4
77805,3176,1797,3
77806,3176,258,4
77807,3176,2239,3
77808,3176,8252,3
77809,3176,7977,4
77810,3176,8935,4
77811,3176,2535,4
77812,3176,11467,4
77813,3176,3129,3
77814,3176,3549,3
77815,3177,11324,5
77816,3177,5835,5
77817,3177,638,4
77818,3177,7760,5
77819,3177,7661,4
77820,3177,6906,4
77821,3177,3463,4
77822,3177,5007,4
77823,3177,2740,5
77824,3177,3355,4
77825,3178,8198,5
77826,3178,5007,4
77827,3178,3026,3
77828,3178,8467,3
77829,3178,3346,3
77830,3178,598,4
77831,3178,12883,4
77832,3178,3825,4
77833,3178,6641,4
77834,3178,1536,3
77835,3179,3040,4
77836,3179,2803,3
77837,3179,9041,5
77838,3179,9250,4
77839,3179,6770,4
77840,3179,1323,3
77841,3179,576,2
77842,3179,11786,4
77843,3179,8902,3
77844,3179,10948,5
77845,3180,1647,4
77846,3180,8446,3
77847,3180,12175,3
77848,3180,8539,4
77849,3180,12508,4
77850,3180,9085,3
77851,3180,2045,3
77852,3180,11956,3
77853,3180,1712,4
77854,3180,11719,4
77855,3181,5821,3
77856,3181,10248,3
77857,3181,12902,4
77858,3181,11536,4
77859,3181,3088,4
77860,3181,1173,4
77861,3181,2572,4
77862,3181,11682,4
77863,3181,6428,3
77864,3181,6046,4
77865,3182,8499,4
77866,3182,7317,4
77867,3182,11058,4
77868,3182,4986,4
77869,3182,12096,4
77870,3182,4564,3
77871,3182,1668,3
77872,3182,1335,5
77873,3182,5821,3
77874,3182,239,5
77875,3183,2480,4
77876,3183,587,5
77877,3183,6685,4
77878,3183,7363,4
77879,3183,10941,5
77880,3183,8162,5
77881,3183,1959,5
77882,3183,6370,3
77883,3183,8617,5
77884,3183,4900,4
77885,3184,6360,5
77886,3184,7199,4
77887,3184,7664,5
77888,3184,5175,3
77889,3184,1107,4
77890,3184,6758,4
77891,3184,7337,4
77892,3184,1379,4
77893,3184,7832,4
77894,3184,10079,4
77895,3185,9197,4
77896,3185,9327,3
77897,3185,2806,4
77898,3185,12092,5
77899,3185,8162,5
77900,3185,12570,5
77901,3185,8222,4
77902,3185,11824,4
77903,3185,10231,3
77904,3185,8446,3
77905,3186,2228,4
77906,3186,7593,4
77907,3186,258,3
77908,3186,9593,5
77909,3186,2564,3
77910,3186,12137,4
77911,3186,453,4
77912,3186,3699,3
77913,3186,9297,3
77914,3186,10501,3
77915,3187,2366,4
77916,3187,10212,4
77917,3187,2248,4
77918,3187,1169,4
77919,3187,1741,4
77920,3187,11536,4
77921,3187,6254,3
77922,3187,11534,4
77923,3187,5567,4
77924,3187,444,5
77925,3188,6221,4
77926,3188,8466,5
77927,3188,3950,4
77928,3188,11275,5
77929,3188,1524,3
77930,3188,12419,4
77931,3188,741,5
77932,3188,2806,4
77933,3188,3458,4
77934,3188,677,4
77935,3189,5821,5
77936,3189,10201,3
77937,3189,12200,4
77938,3189,1789,4
77939,3189,11535,5
77940,3189,3239,5
77941,3189,8901,3
77942,3189,9603,4
77943,3189,146,5
77944,3189,2295,3
77945,3190,660,4
77946,3190,7554,3
77947,3190,5369,3
77948,3190,7352,4
77949,3190,1323,3
77950,3190,9786,5
77951,3190,10312,4
77952,3190,2642,4
77953,3190,9912,4
77954,3190,8626,4
77955,3191,8008,5
77956,3191,2704,3
77957,3191,3015,4
77958,3191,4275,2
77959,3191,1584,4
77960,3191,4916,3
77961,3191,10760,3
77962,3191,2634,3
77963,3191,8843,4
77964,3191,10090,3
77965,3192,10305,5
77966,3192,2237,4
77967,3192,11262,4
77968,3192,5996,4
77969,3192,11192,5
77970,3192,10370,5
77971,3192,2665,4
77972,3192,9905,4
77973,3192,6247,3
77974,3192,4069,5
77975,3193,6154,5
77976,3193,2495,4
77977,3193,6562,3
77978,3193,3191,4
77979,3193,7236,5
77980,3193,76,5
77981,3193,836,1
77982,3193,12526,5
77983,3193,11276,4
77984,3193,12883,4
77985,3194,6369,3
77986,3194,6377,3
77987,3194,4651,4
77988,3194,1115,4
77989,3194,6046,4
77990,3194,12150,5
77991,3194,6318,4
77992,3194,3712,4
77993,3194,6070,3
77994,3194,6268,4
77995,3195,7760,4
77996,3195,3427,2
77997,3195,12141,4
77998,3195,4779,4
77999,3195,3486,2
78000,3195,9569,3
78001,3195,2826,4
78002,3195,2777,3
78003,3195,3918,4
78004,3195,1161,4
78005,3196,3977,3
78006,3196,4575,1
78007,3196,6268,3
78008,3196,10241,4
78009,3196,10876,4
78010,3196,7645,3
78011,3196,9503,3
78012,3196,1957,3
78013,3196,621,3
78014,3196,12217,2
78015,3197,2929,3
78016,3197,12275,5
78017,3197,6810,5
78018,3197,844,5
78019,3197,12722,5
78020,3197,10119,5
78021,3197,1079,5
78022,3197,3365,3
78023,3197,4962,4
78024,3197,12426,3
78025,3198,5805,4
78026,3198,1653,4
78027,3198,1323,5
78028,3198,3051,4
78029,3198,2123,5
78030,3198,8550,5
78031,3198,4297,4
78032,3198,8686,5
78033,3198,1082,3
78034,3198,6521,4
78035,3199,11329,4
78036,3199,7623,4
78037,3199,6514,4
78038,3199,1968,5
78039,3199,8603,4
78040,3199,5782,4
78041,3199,4721,4
78042,3199,1299,3
78043,3199,7645,3
78044,3199,11511,3
78045,3200,11040,2
78046,3200,4084,3
78047,3200,7081,3
78048,3200,6342,5
78049,3200,7278,4
78050,3200,2123,3
78051,3200,1924,3
78052,3200,12096,4
78053,3200,9025,4
78054,3200,1614,4
78055,3201,2109,5
78056,3201,668,5
78057,3201,9619,5
78058,3201,5827,5
78059,3201,1514,5
78060,3201,11437,5
78061,3201,202,5
78062,3201,3558,4
78063,3201,1153,4
78064,3201,6953,5
78065,3202,3699,5
78066,3202,10403,5
78067,3202,5821,4
78068,3202,3988,3
78069,3202,6530,3
78070,3202,6941,5
78071,3202,1183,5
78072,3202,818,5
78073,3202,9508,4
78074,3202,5609,4
78075,3203,10596,4
78076,3203,2989,3
78077,3203,12173,4
78078,3203,1497,5
78079,3203,12376,3
78080,3203,4700,4
78081,3203,10275,5
78082,3203,6638,4
78083,3203,2956,4
78084,3203,11044,4
78085,3204,9388,4
78086,3204,741,4
78087,3204,5390,5
78088,3204,9096,5
78089,3204,3558,4
78090,3204,3963,4
78091,3204,8704,4
78092,3204,10370,4
78093,3204,11040,4
78094,3204,5927,5
78095,3205,5007,3
78096,3205,748,4
78097,3205,8446,3
78098,3205,8897,4
78099,3205,11148,4
78100,3205,3408,5
78101,3205,4290,3
78102,3205,11040,4
78103,3205,5106,4
78104,3205,1213,3
78105,3206,1670,3
78106,3206,12009,4
78107,3206,8779,5
78108,3206,7623,3
78109,3206,10898,4
78110,3206,4438,5
78111,3206,7976,5
78112,3206,5154,4
78113,3206,12609,4
78114,3206,1464,5
78115,3207,1612,5
78116,3207,8910,3
78117,3207,6154,4
78118,3207,9651,3
78119,3207,4564,3
78120,3207,12096,3
78121,3207,7545,4
78122,3207,4292,3
78123,3207,7660,4
78124,3207,4675,4
78125,3209,2764,4
78126,3209,11879,4
78127,3209,11850,4
78128,3209,3274,4
78129,3209,12937,4
78130,3209,10554,4
78131,3209,3522,5
78132,3209,9603,4
78133,3209,5366,4
78134,3209,8280,4
78135,3210,1670,3
78136,3210,6360,3
78137,3210,8251,3
78138,3210,3988,4
78139,3210,2562,4
78140,3210,10160,4
78141,3210,6234,4
78142,3210,2631,4
78143,3210,4916,3
78144,3210,5453,3
78145,3211,5149,4
78146,3211,10314,5
78147,3211,2487,5
78148,3211,10403,4
78149,3211,9483,5
78150,3211,2201,5
78151,3211,6585,4
78152,3211,12704,4
78153,3211,4018,5
78154,3211,9094,5
78155,3212,829,4
78156,3212,9743,4
78157,3212,1714,4
78158,3212,2806,3
78159,3212,1360,3
78160,3212,6596,4
78161,3212,45,3
78162,3212,13009,4
78163,3212,7635,3
78164,3212,11534,5
78165,3213,11983,5
78166,3213,8167,4
78167,3213,5321,5
78168,3213,8809,3
78169,3213,10461,4
78170,3213,12035,5
78171,3213,7285,5
78172,3213,742,5
78173,3213,1623,5
78174,3213,3368,4
78175,3214,4801,5
78176,3214,6612,3
78177,3214,6252,4
78178,3214,4123,4
78179,3214,5996,4
78180,3214,11887,5
78181,3214,5447,4
78182,3214,11371,4
78183,3214,1388,4
78184,3214,93,5
78185,3215,12096,3
78186,3215,4855,2
78187,3215,10654,4
78188,3215,1271,3
78189,3215,6668,4
78190,3215,11377,3
78191,3215,10997,4
78192,3215,2740,3
78193,3215,2869,1
78194,3215,11044,3
78195,3216,538,3
78196,3216,11508,4
78197,3216,8800,4
78198,3216,1670,3
78199,3216,1690,4
78200,3216,2164,4
78201,3216,11550,3
78202,3216,1409,4
78203,3216,1379,5
78204,3216,620,4
78205,3217,3214,5
78206,3217,4433,4
78207,3217,5968,3
78208,3217,9235,3
78209,3217,10160,4
78210,3217,6248,5
78211,3217,9614,2
78212,3217,9197,4
78213,3217,4102,4
78214,3217,1409,4
78215,3218,553,4
78216,3218,10600,4
78217,3218,7832,3
78218,3218,1011,5
78219,3218,7388,4
78220,3218,538,3
78221,3218,5175,4
78222,3218,4351,4
78223,3218,805,5
78224,3218,1946,3
78225,3219,3611,5
78226,3219,695,5
78227,3219,5121,5
78228,3219,6007,4
78229,3219,6564,4
78230,3219,11455,5
78231,3219,3173,5
78232,3219,7749,5
78233,3219,11030,5
78234,3219,7914,5
78235,3220,12742,4
78236,3220,9464,5
78237,3220,7850,4
78238,3220,10160,5
78239,3220,11535,5
78240,3220,2736,5
78241,3220,10584,4
78242,3220,9205,5
78243,3220,318,5
78244,3220,7209,5
78245,3221,3739,4
78246,3221,2329,4
78247,3221,3424,4
78248,3221,11534,4
78249,3221,7908,5
78250,3221,1628,3
78251,3221,2643,4
78252,3221,620,4
78253,3221,2239,3
78254,3221,4671,3
78255,3222,9871,4
78256,3222,9148,3
78257,3222,189,4
78258,3222,3391,3
78259,3222,11824,5
78260,3222,5154,4
78261,3222,11585,3
78262,3222,9146,3
78263,3222,5765,4
78264,3222,5850,4
78265,3223,5478,5
78266,3223,9257,4
78267,3223,5780,3
78268,3223,2248,3
78269,3223,8843,4
78270,3223,10400,5
78271,3223,7304,5
78272,3223,8490,4
78273,3223,7092,5
78274,3223,5187,4
78275,3224,49,4
78276,3224,11282,5
78277,3224,12883,5
78278,3224,1368,5
78279,3224,2572,5
78280,3224,2267,4
78281,3224,7341,4
78282,3224,2974,4
78283,3224,5472,4
78284,3224,1,5
78285,3225,2972,3
78286,3225,12987,3
78287,3225,3239,5
78288,3225,3885,4
78289,3225,848,4
78290,3225,3438,4
78291,3225,2198,3
78292,3225,2248,3
78293,3225,7367,4
78294,3225,2811,4
78295,3226,8930,3
78296,3226,1066,5
78297,3226,10942,3
78298,3226,5466,4
78299,3226,11887,5
78300,3226,142,4
78301,3226,2300,5
78302,3226,10315,4
78303,3226,2607,5
78304,3226,12258,3
78305,3227,11437,4
78306,3227,8373,3
78307,3227,10896,5
78308,3227,6428,3
78309,3227,11974,3
78310,3227,854,4
78311,3227,5908,4
78312,3227,7175,4
78313,3227,5560,5
78314,3227,10092,3
78315,3228,10187,5
78316,3228,8065,4
78317,3228,12711,4
78318,3228,1514,4
78319,3228,12097,4
78320,3228,7418,4
78321,3228,6296,4
78322,3228,8905,4
78323,3228,12626,5
78324,3228,8258,3
78325,3229,8372,2
78326,3229,5520,3
78327,3229,6562,3
78328,3229,9493,3
78329,3229,12812,2
78330,3229,8244,3
78331,3229,8658,3
78332,3229,45,2
78333,3229,5287,3
78334,3229,11663,4
78335,3230,11648,3
78336,3230,4807,4
78337,3230,4065,3
78338,3230,7363,3
78339,3230,8063,3
78340,3230,3722,4
78341,3230,2736,3
78342,3230,11372,2
78343,3230,6926,3
78344,3230,5821,4
78345,3231,8851,4
78346,3231,5413,4
78347,3231,7364,3
78348,3231,839,3
78349,3231,6749,3
78350,3231,9601,5
78351,3231,10666,4
78352,3231,9355,4
78353,3231,12756,3
78354,3231,2548,3
78355,3232,7019,5
78356,3232,993,5
78357,3232,6693,4
78358,3232,9888,5
78359,3232,8174,4
78360,3232,8357,4
78361,3232,8010,3
78362,3232,5137,4
78363,3232,5659,5
78364,3232,3566,5
78365,3233,7337,5
78366,3233,3680,4
78367,3233,1129,4
78368,3233,8364,5
78369,3233,10275,5
78370,3233,3712,4
78371,3233,10227,3
78372,3233,7625,4
78373,3233,10529,5
78374,3233,4395,5
78375,3234,11529,3
78376,3234,1618,3
78377,3234,3409,2
78378,3234,11960,3
78379,3234,6122,3
78380,3234,1816,4
78381,3234,8162,5
78382,3234,2901,3
78383,3234,9911,3
78384,3234,4422,3
78385,3235,6814,5
78386,3235,921,4
78387,3235,1371,4
78388,3235,11792,4
78389,3235,12922,4
78390,3235,6715,5
78391,3235,6126,4
78392,3235,11103,5
78393,3235,4060,4
78394,3235,12614,5
78395,3236,2138,3
78396,3236,4603,4
78397,3236,9946,3
78398,3236,677,4
78399,3236,5333,5
78400,3236,2608,4
78401,3236,876,3
78402,3236,10662,4
78403,3236,7424,4
78404,3236,6046,4
78405,3237,2829,3
78406,3237,3340,4
78407,3237,7612,5
78408,3237,11595,4
78409,3237,1554,4
78410,3237,9195,5
78411,3237,12937,4
78412,3237,11058,5
78413,3237,3538,4
78414,3237,9695,5
78415,3238,11372,4
78416,3238,5590,4
78417,3238,9886,4
78418,3238,621,4
78419,3238,3522,4
78420,3238,5321,3
78421,3238,8761,4
78422,3238,1769,4
78423,3238,4685,4
78424,3238,11850,3
78425,3239,1480,5
78426,3239,2704,4
78427,3239,12883,4
78428,3239,5065,5
78429,3239,2975,3
78430,3239,11648,3
78431,3239,7363,4
78432,3239,1363,4
78433,3239,429,5
78434,3239,9608,4
78435,3240,1653,4
78436,3240,2283,5
78437,3240,5968,4
78438,3240,4962,4
78439,3240,7386,5
78440,3240,10399,3
78441,3240,3906,3
78442,3240,10887,5
78443,3240,10616,4
78444,3240,11529,5
78445,3241,4632,2
78446,3241,1647,4
78447,3241,2608,3
78448,3241,12096,3
78449,3241,3860,4
78450,3241,7771,3
78451,3241,9240,2
78452,3241,2122,3
78453,3241,11584,4
78454,3241,8693,4
78455,3242,10841,5
78456,3242,11697,4
78457,3242,6178,4
78458,3242,10529,3
78459,3242,12871,5
78460,3242,12401,5
78461,3242,8454,5
78462,3242,11855,4
78463,3242,2801,4
78464,3242,6328,3
78465,3243,3240,4
78466,3243,7646,4
78467,3243,8094,4
78468,3243,11786,4
78469,3243,6519,4
78470,3243,10899,5
78471,3243,3634,4
78472,3243,429,5
78473,3243,10488,4
78474,3243,12486,4
78475,3244,980,4
78476,3244,9912,4
78477,3244,283,5
78478,3244,1930,4
78479,3244,3349,3
78480,3244,12704,4
78481,3244,11892,4
78482,3244,64,3
78483,3244,12419,4
78484,3244,12096,3
78485,3245,9085,4
78486,3245,4084,4
78487,3245,11388,5
78488,3245,12061,4
78489,3245,4554,4
78490,3245,8329,4
78491,3245,8651,4
78492,3245,7623,4
78493,3245,7106,4
78494,3245,1082,3
78495,3246,12218,3
78496,3246,508,5
78497,3246,12995,4
78498,3246,6178,5
78499,3246,5221,4
78500,3246,3463,4
78501,3246,10787,5
78502,3246,2380,5
78503,3246,12033,5
78504,3246,3435,5
78505,3247,7257,3
78506,3247,7912,3
78507,3247,3907,5
78508,3247,383,5
78509,3247,2384,5
78510,3247,12559,5
78511,3247,6318,4
78512,3247,7008,5
78513,3247,282,4
78514,3247,218,5
78515,3248,9732,5
78516,3248,3408,4
78517,3248,7867,4
78518,3248,7736,5
78519,3248,9094,5
78520,3248,7702,5
78521,3248,10763,5
78522,3248,7102,4
78523,3248,7882,3
78524,3248,10167,5
78525,3249,8626,3
78526,3249,9608,4
78527,3249,9737,4
78528,3249,3624,5
78529,3249,7497,5
78530,3249,10101,5
78531,3249,383,4
78532,3249,10058,5
78533,3249,6360,5
78534,3249,10174,4
78535,3250,3135,5
78536,3250,6066,3
78537,3250,11035,5
78538,3250,6565,5
78539,3250,1092,5
78540,3250,7426,5
78541,3250,6572,5
78542,3250,2428,5
78543,3250,10653,4
78544,3250,980,5
78545,3251,4675,3
78546,3251,7625,3
78547,3251,11704,3
78548,3251,3549,3
78549,3251,4470,4
78550,3251,5226,3
78551,3251,9383,4
78552,3251,9525,4
78553,3251,461,4
78554,3251,3292,4
78555,3253,1422,5
78556,3253,10616,4
78557,3253,8631,4
78558,3253,4685,5
78559,3253,9119,5
78560,3253,2377,1
78561,3253,10760,5
78562,3253,6328,4
78563,3253,790,4
78564,3253,3837,4
78565,3254,3558,3
78566,3254,2323,4
78567,3254,2869,3
78568,3254,10305,4
78569,3254,8479,3
78570,3254,7538,4
78571,3254,8761,4
78572,3254,11056,3
78573,3254,6685,4
78574,3254,587,5
78575,3255,5848,3
78576,3255,12611,2
78577,3255,4003,4
78578,3255,6696,4
78579,3255,4585,3
78580,3255,2598,4
78581,3255,2693,3
78582,3255,3292,3
78583,3255,5947,3
78584,3255,11275,3
78585,3256,6245,3
78586,3256,4603,4
78587,3256,1129,4
78588,3256,412,3
78589,3256,7002,5
78590,3256,7426,5
78591,3256,7809,3
78592,3256,3215,4
78593,3256,5162,3
78594,3256,7337,5
78595,3257,2300,5
78596,3257,487,4
78597,3257,4546,4
78598,3257,259,4
78599,3257,5007,4
78600,3257,11988,4
78601,3257,10106,4
78602,3257,12245,4
78603,3257,10739,4
78604,3257,9695,4
78605,3258,1408,5
78606,3258,5564,4
78607,3258,3390,5
78608,3258,5052,4
78609,3258,1483,4
78610,3258,10030,4
78611,3258,6730,4
78612,3258,3182,4
78613,3258,2248,3
78614,3258,8174,5
78615,3259,1696,1
78616,3259,5790,3
78617,3259,3278,3
78618,3259,8052,4
78619,3259,6941,3
78620,3259,722,4
78621,3259,2804,1
78622,3259,6844,3
78623,3259,11257,5
78624,3259,2518,3
78625,3260,6093,5
78626,3260,2044,4
78627,3260,3557,4
78628,3260,1537,5
78629,3260,11673,5
78630,3260,9163,5
78631,3260,6247,5
78632,3260,11299,5
78633,3260,2972,5
78634,3260,7779,5
78635,3261,587,5
78636,3261,5677,4
78637,3261,9396,4
